abduction     	3.49
able          	6.83
abortion      	4.59
absent        	4.35
absurd        	4.73
abundance     	5.80
abuse         	3.69
accept        	5.41
acceptance    	6.64
access        	6.25
accident      	3.76
accord        	5.31
accost        	4.38
accuse        	4.07
ace           	6.39
ache          	3.54
achievement   	6.56
acre          	6.04
action        	5.63
activate      	5.43
actor         	4.97
ad            	5.00
adapt         	5.43
addict        	3.72
addicted      	3.46
adhere        	4.33
adjust        	4.86
admire        	6.27
admired       	7.53
admit         	4.45
adopt         	5.88
adorable      	5.74
adore         	5.19
adorn         	5.22
adult         	5.75
advantage     	6.36
adventure     	6.46
advice        	5.47
affair        	3.71
affection     	6.08
affectionate  	5.57
affirm        	6.07
afford        	5.76
afraid        	3.98
aggravated    	4.28
aggravation   	3.83
aggressive    	5.59
agility       	5.87
agony         	4.02
agree         	6.28
agreement     	6.22
aid           	5.55
ail           	4.21
air           	5.10
airplane      	3.73
airport       	4.41
alarm         	3.75
album         	5.04
alcohol       	5.50
alcoholic     	4.45
alcove        	4.93
alert         	5.96
alien         	4.64
alimony       	4.63
alive         	6.39
allege        	4.77
allergy       	3.21
alley         	4.00
alone         	3.70
aloof         	4.69
alter         	5.96
amaze         	5.57
ambition      	6.93
ambitious     	6.93
ambulance     	3.22
ambush        	4.00
amuse         	5.93
amusement     	5.74
anarchy       	3.65
ancestor      	4.83
angel         	4.97
anger         	5.50
angry         	5.55
anguished     	3.45
animal        	6.00
ankle         	4.77
annoy         	4.44
annoy         	5.09
annoyance     	4.21
answer        	5.85
antique       	5.19
anus          	5.48
anxiety       	2.72
anxious       	5.33
apartment     	6.67
apathy        	4.33
apology       	5.31
appall        	4.61
applause      	6.48
apple         	5.86
appliance     	5.05
application   	3.90
appreciative  	5.90
apprehension  	3.11
arch          	5.07
area          	5.23
arena         	5.10
argue         	4.70
arm           	5.07
army          	5.03
aroma         	5.50
arouse        	6.10
aroused       	6.14
arrogant      	5.14
arrow         	4.87
arson         	3.46
art           	5.30
artist        	5.91
ash           	4.89
asphalt       	5.19
aspire        	7.00
ass           	5.06
assassin      	4.33
assault       	3.94
assume        	4.24
assure        	6.22
astonished    	5.16
astronaut     	5.20
athlete       	6.67
athletics     	6.12
atlas         	5.37
atom          	4.33
attack        	3.30
attain        	6.03
attend        	5.35
aunt          	5.39
auto          	5.19
autumn        	5.15
avalanche     	3.61
avenge        	6.33
avenue        	5.40
avert         	4.67
avoid         	4.26
await         	3.75
awaken        	5.09
award         	7.26
awe           	4.43
awed          	5.30
awful         	3.97
awkward       	3.03
awning        	5.17
baby          	5.00
backyard      	5.77
bacon         	5.81
bad           	3.84
badge         	4.90
baffle        	3.67
bake          	5.49
balcony       	4.63
bald          	4.44
ballet        	5.84
balloons      	5.53
ban           	3.90
banana        	5.61
band          	5.34
bandage       	4.52
banish        	3.21
bankrupt      	3.27
banner        	4.80
bar           	5.47
bargain       	6.47
bark          	4.85
barn          	5.73
barrel        	4.89
basement      	4.60
basin         	4.47
basis         	5.37
basket        	5.76
basketball    	5.19
bastard       	4.17
batch         	5.67
bath          	6.41
bathe         	5.93
bathroom      	5.65
bathtub       	5.76
baton         	5.22
battleship    	3.89
bawl          	3.97
beach         	5.44
beads         	4.61
bean          	5.80
bear          	3.78
beard         	5.89
beast         	4.89
beautiful     	6.29
beauty        	5.53
bed           	6.88
bedspread     	5.90
beer          	5.18
bees          	4.16
beet          	5.03
beg           	3.30
beggar        	4.09
beginning     	6.10
behave        	4.56
belief        	5.85
bell          	5.10
belly         	4.96
belong        	5.75
bench         	4.68
benefit       	6.03
berate        	3.83
bereavement   	4.33
betray        	4.92
beverage      	5.63
beware        	3.69
bib           	4.77
bible         	4.47
bicker        	4.61
bicyclist     	5.13
bikini        	5.20
binge         	4.28
binoculars    	6.19
bird          	4.42
birth         	4.96
birthday      	5.89
bitch         	4.36
black         	5.14
blackmail     	3.54
blade         	4.87
blame         	3.47
bland         	4.88
blanket       	5.75
blase         	4.57
blasphemy     	4.75
bleed         	3.93
bless         	5.52
blight        	4.40
blind         	3.28
bliss         	6.12
blister       	3.98
blob          	5.70
blond         	5.74
blonde        	5.14
blood         	4.54
bloody        	3.96
bloom         	5.36
blossom       	5.53
blouse        	4.71
blowdryer     	5.41
blubber       	3.86
blue          	5.63
blues         	4.75
blurt         	4.75
board         	4.98
boat          	5.66
body          	5.34
bold          	6.67
bolt          	5.08
bomb          	4.54
bone          	4.88
bonus         	6.83
book          	5.30
boom          	4.60
boost         	5.14
booth         	5.23
boots         	5.77
bored         	4.11
boring        	4.18
bothered      	4.17
bottle        	4.78
bounty        	4.96
bouquet       	6.15
bowl          	4.69
boxer         	5.10
boy           	5.34
boyfriend     	4.67
bracelet      	5.47
braces        	3.90
brain         	5.93
brave         	7.22
break         	5.26
breast        	5.39
breath        	6.00
breathless    	4.31
breeze        	5.54
bribe         	4.48
brick         	5.14
bride         	5.74
bridge        	4.68
bright        	6.34
broken        	4.14
brood         	5.21
broom         	5.23
broth         	5.33
brother       	5.12
brow          	5.13
brownie       	5.97
bruise        	4.52
brutal        	4.59
bucket        	5.34
buffalo       	4.30
bug           	4.50
bugle         	5.03
building      	5.25
bulb          	5.10
bulge         	4.32
bullet        	3.90
bumble        	4.76
bunny         	4.97
burdened      	5.03
burglar       	3.41
burial        	3.55
burn          	4.22
bury          	4.16
bus           	4.84
bustle        	4.93
busy          	4.69
busybody      	5.45
butler        	5.48
butt          	5.97
butter        	4.67
butterfly     	4.65
button        	5.68
cab           	4.27
cabinet       	4.73
cake          	5.16
calender      	4.95
calf          	6.05
calm          	6.37
camel         	5.09
campus        	5.03
cancel        	4.08
cancer        	3.42
candlestick   	5.00
candy         	5.33
cane          	4.27
cannon        	5.17
canoe         	5.86
canyon        	3.79
capability    	6.36
capable       	6.47
cape          	6.07
car           	6.98
carcass       	4.90
card          	5.57
care          	6.37
carefree      	5.78
caress        	5.83
caring        	5.78
carnival      	5.60
carpet        	5.14
carrot        	5.89
cartoon       	5.77
carve         	4.88
carwash       	5.43
cash          	6.96
casino        	5.12
cast          	5.08
castle        	6.43
castrate      	2.75
cat           	6.16
cattle        	5.57
cave          	4.44
cavern        	5.28
cavity        	3.50
cavort        	4.97
cease         	4.64
ceiling       	5.18
cell          	4.12
cellar        	4.66
cemetery      	4.27
cereal        	6.28
chair         	4.56
chalk         	4.70
challenge     	6.07
champ         	6.77
champagne     	5.43
champion      	6.50
chance        	4.64
change        	4.79
chaos         	3.86
character     	5.77
charm         	5.57
chase         	4.64
checkerboard  	5.07
cheer         	6.00
cheerful      	6.79
cheerleader   	5.81
cheese        	4.97
cheeseburger  	6.46
chef          	6.33
chess         	5.00
chest         	5.44
chicken       	5.83
child         	5.10
chimney       	5.12
chin          	5.26
chocolate     	5.18
choice        	7.33
choir         	5.50
choke         	2.91
chore         	3.26
christmas     	5.37
church        	5.00
cider         	5.48
cigar         	5.18
cigarette     	4.54
cinema        	6.14
circle        	5.03
circus        	5.39
city          	5.74
clan          	5.04
clarinet      	5.43
class         	4.80
clause        	4.40
claw          	4.69
clay          	5.50
clean         	6.90
cleavage      	6.03
cleft         	4.67
clench        	4.37
cliff         	4.35
cliffdiver    	5.20
climax        	5.86
cling         	4.77
clinic        	4.19
clock         	4.67
closet        	5.82
clot          	3.66
cloth         	5.14
clothe        	5.80
clothes       	6.52
clothing      	5.33
clouds        	5.22
clown         	4.86
clue          	5.03
clumsy        	3.86
coach         	4.83
coarse        	5.00
coast         	5.67
coax          	5.17
cocaine       	4.70
cockpit       	4.78
cockroach     	4.74
cocoa         	6.04
cod           	5.13
coddle        	5.07
coffin        	4.08
cognition     	5.56
coin          	5.66
cold          	4.69
colony        	5.57
color         	6.17
column        	4.81
comedy        	5.44
comet         	4.30
comfort       	5.70
comfortable   	6.70
command       	4.25
communism     	3.07
compel        	5.53
competent     	6.72
complete      	7.36
complex       	5.34
compulsive    	4.04
computer      	5.29
concentrate   	4.97
concerned     	4.45
concert       	5.71
concrete      	5.77
condom        	6.30
confident     	7.68
confused      	4.24
confusion     	3.04
conquer       	7.25
conquest      	5.73
consoled      	4.44
constructive  	5.83
contempt      	5.13
contents      	4.85
context       	5.17
continuation  	5.13
control       	6.79
controlling   	5.17
convey        	5.75
cook          	5.14
cookie        	6.17
cookout       	5.97
cool          	5.97
cope          	4.76
copper        	5.29
cord          	5.00
core          	5.50
cork          	4.98
corn          	5.71
corner        	4.12
corpse        	3.59
corridor      	5.00
corrupt       	4.64
costume       	6.86
cottage       	5.39
couch         	5.83
counselor     	4.07
country       	5.96
couple        	6.02
coupon        	5.83
court         	3.56
courtyard     	5.30
cousin        	5.13
cow           	5.32
coward        	2.83
cowboy        	5.71
coyote        	3.93
cozy          	4.89
crab          	5.45
crackers      	5.50
craft         	5.33
cram          	3.97
cranky        	4.39
crash         	3.44
crave         	3.97
crazy         	5.13
create        	5.89
creek         	5.17
crime         	4.12
criminal      	3.34
cripple       	3.64
crisis        	3.60
critic        	3.26
criticism     	3.11
critique      	4.07
crocodile     	4.17
crossword     	5.37
crowd         	3.87
crown         	6.06
crucify       	3.74
crude         	4.27
cruel         	4.24
cruise        	5.63
cruiseship    	5.31
crumbs        	5.31
crunch        	5.57
crush         	4.47
crushed       	3.36
crutch        	3.91
cuddle        	5.85
cuisine       	5.41
cult          	3.44
culture       	5.57
cup           	5.63
cupboard      	4.90
cupcake       	5.67
cure          	6.04
curious       	5.42
curtains      	5.05
curve         	5.19
custom        	5.00
cut           	4.70
cute          	4.86
cyclone       	4.89
dagger        	4.52
daisy         	5.33
damage        	3.88
damn          	5.18
damp          	4.44
dance         	6.04
dancer        	6.02
danger        	3.59
dare          	5.00
dark          	4.84
daughter      	5.68
dawn          	5.16
day           	5.88
daylight      	5.48
daze          	4.59
dazzle        	5.62
dead          	2.84
deadly        	3.46
death         	3.47
debt          	3.02
decapitate    	3.28
decay         	3.63
deceit        	3.95
decency       	5.70
decompose     	4.02
decorate      	6.05
deed          	5.73
defeat        	3.60
defeated      	3.11
defecate      	4.77
defend        	6.27
defer         	4.76
defiant       	5.77
deformed      	3.95
defy          	6.00
delayed       	3.64
delight       	5.68
delight       	5.79
delude        	5.20
demand        	4.86
democracy     	6.04
demon         	4.89
den           	6.17
denial        	4.06
denote        	4.83
dent          	4.03
dentist       	3.80
deny          	4.36
depart        	3.63
depressed     	2.74
depression    	2.91
derelict      	4.78
descent       	4.83
desert        	5.00
deserter      	3.77
desire        	6.49
desk          	5.55
despairing    	3.43
despise       	4.72
destroy       	4.94
destruction   	3.93
detach        	3.93
detached      	3.63
detail        	5.21
detain        	3.58
detest        	5.83
devil         	5.35
devote        	6.19
devoted       	6.18
devour        	5.00
dew           	5.10
diamond       	5.54
diary         	6.38
dice          	4.64
die           	2.55
difficult     	4.19
dignified     	6.12
dinner        	6.10
diploma       	6.76
dirt          	4.83
dirty         	4.70
disability    	2.43
disappoint    	3.29
disappointed  	3.11
disappointment	3.20
disaster      	3.52
discomfort    	3.86
discount      	5.94
discouraged   	3.61
disdainful    	4.55
disease       	2.71
disgusted     	4.34
disgusting    	3.64
dishes        	4.84
disk          	5.64
disloyal      	3.79
disorder      	2.71
displeased    	4.19
distracted    	4.07
distress      	3.03
distressed    	3.76
disturb       	4.55
diver         	5.04
divert        	4.89
divorce       	3.26
doctor        	4.89
dog           	6.25
doll          	4.61
dollar        	6.33
donate        	6.70
donkey        	5.67
donor         	6.07
door          	4.69
doubt         	3.64
doubtful      	3.76
dough         	5.69
dove          	5.48
dragon        	4.39
drama         	5.32
dreadful      	4.10
dream         	5.53
dreams        	5.38
dreary        	3.81
dress         	5.00
drill         	4.80
driver        	6.35
droop         	3.96
drown         	2.68
drown         	2.86
drugs         	4.75
drunk         	4.54
dryer         	5.50
ducks         	5.24
duct          	5.17
duet          	5.27
dumb          	3.69
dummy         	3.67
dump          	3.83
dune          	5.10
dusk          	4.77
dust          	4.50
dustpan       	5.45
duty          	5.19
dwarf         	5.14
dwell         	5.35
eager         	5.14
eagerness     	5.39
eagle         	4.79
earth         	5.61
ease          	6.71
easel         	5.43
easy          	7.00
easygoing     	5.25
eat           	5.60
echo          	5.17
ecstasy       	6.68
ecstatic      	6.14
education     	6.15
effective     	6.13
efficient     	6.43
egg           	4.49
ego           	6.66
ejaculate     	5.65
elated        	5.53
elbow         	4.88
elderly       	3.83
elegant       	5.95
elephant      	4.70
elevator      	4.32
embark        	6.17
embarrass     	2.78
embarrassed   	2.87
embarrassment 	2.71
embattled     	4.81
emotional     	4.29
empathy       	4.33
empire        	6.29
employment    	5.73
enable        	5.90
encourage     	6.48
end           	4.41
endure        	5.91
energy        	6.93
enforcement   	4.27
engage        	5.23
engaged       	6.49
engine        	5.00
engulf        	4.37
enjoy         	6.40
enjoyment     	6.46
enlist        	4.41
ennui         	4.67
enraged       	6.33
enthusiastic  	6.75
entry         	5.81
envious       	4.54
envy          	4.12
enzyme        	4.17
erase         	4.87
erasure       	5.12
erect         	5.87
erode         	3.97
erotic        	6.39
err           	4.31
errand        	4.78
erupt         	3.80
essence       	5.61
estate        	5.66
evade         	5.53
event         	5.52
evict         	2.92
evil          	5.25
exalt         	5.76
exam          	3.34
exasperation  	4.57
excel         	7.00
excellence    	7.28
excite        	6.16
excitement    	6.18
excrement     	4.53
excuse        	4.07
execution     	4.11
exercise      	5.68
exert         	6.04
exhale        	5.96
exhaust       	4.43
exhilaration  	6.67
exist         	4.79
expel         	3.29
expensive     	4.57
expert        	6.23
expire        	3.87
explosion     	4.46
extent        	5.00
extreme       	5.71
eye           	5.07
fabric        	5.03
face          	5.67
fact          	5.57
factory       	4.93
fad           	4.15
fail          	3.31
failure       	2.40
fair          	5.77
fairy         	5.43
faith         	5.60
fake          	4.58
falcon        	5.21
fall          	4.00
false         	4.20
false         	4.10
falter        	4.00
fame          	6.85
family        	6.00
famine        	2.48
famous        	6.32
fan           	5.33
fantasy       	6.43
farm          	5.59
farmer        	5.50
fascinate     	6.15
fashion       	6.00
fat           	4.47
fate          	4.07
father        	5.63
fatigued      	3.78
fault         	4.02
favor         	5.67
fawn          	4.84
fear          	3.22
fearful       	3.64
feat          	5.55
feeble        	2.71
feeling       	5.62
feet          	5.60
female        	5.57
fence         	4.97
fender        	4.97
fern          	5.30
fervor        	4.44
festive       	5.77
fetus         	4.97
feud          	4.13
fever         	3.52
field         	5.84
fig           	4.87
fight         	5.27
film          	5.14
filth         	3.81
financial     	3.81
finger        	5.05
fingerprint   	4.50
finish        	6.93
fire          	4.49
firefighter   	5.68
fireplace     	5.69
fireworks     	5.51
first         	7.21
fish          	6.02
fisherman     	5.46
fitting       	5.33
flabby        	3.31
flag          	5.50
flare         	4.93
flaunt        	5.22
flaw          	3.45
flea          	4.13
flee          	3.79
flight        	4.81
flirt         	6.24
flock         	4.80
flood         	3.24
flow          	5.43
flower        	4.98
flu           	2.67
fluffy        	5.43
flute         	5.12
fly           	5.18
foam          	5.24
foe           	5.25
folly         	4.30
food          	6.18
foolish       	4.12
foot          	4.98
football      	6.21
forbid        	3.57
forceful      	4.31
forest        	5.11
forget        	3.55
forgive       	4.93
fork          	5.74
fornicate     	5.80
foul          	4.51
fragrance     	5.14
fraud         	3.58
free          	6.35
freedom       	6.76
freeway       	5.50
freezer       	4.85
frenzy        	4.41
friend        	6.74
friendly      	5.92
fries         	5.97
fright        	4.12
frightened    	3.21
frigid        	4.27
frog          	5.34
frolic        	5.29
frosting      	5.53
frown         	3.70
fruit         	5.67
frustrated    	3.50
frustration   	3.62
fulfilled     	6.86
fun           	6.80
funeral       	2.97
fungus        	4.06
funny         	6.15
fur           	4.32
furious       	5.32
furnace       	4.97
furniture     	5.52
fury          	4.29
fuse          	5.52
future        	4.89
gadget        	5.71
gaiety        	5.32
gain          	6.37
galaxy        	4.29
gallery       	4.73
gallon        	4.83
game          	5.70
gang          	3.33
gangrene      	3.36
garbage       	4.24
garden        	6.02
garlic        	5.34
garment       	5.30
garter        	5.82
gas           	4.60
gate          	4.73
gem           	5.35
gender        	5.60
genius        	6.39
gentle        	5.10
germ          	4.58
germs         	3.79
ghost         	3.55
gift          	5.52
giggle        	6.31
giraffe       	5.04
girl          	5.80
give          	6.27
glacier       	4.92
glad          	6.53
glamour       	5.76
glance        	5.07
gland         	4.79
glass         	5.00
glasses       	5.32
glaze         	5.30
glide         	5.89
gloat         	5.41
gloom         	3.55
glory         	6.85
gloss         	4.89
gnaw          	4.57
goal          	6.52
goat          	5.47
god           	5.88
gold          	5.85
golf          	4.83
golfer        	5.55
good          	6.41
goodness      	6.29
gorilla       	4.15
gossip        	3.57
govern        	4.33
government    	3.62
grace         	5.62
graduate      	6.94
grafitti      	5.11
grapes        	5.40
grass         	5.44
grateful      	6.18
grave         	2.52
gravy         	5.43
greed         	4.88
green         	4.82
greet         	5.95
grenade       	4.29
greyhound     	4.81
grief         	3.50
grieve        	2.90
grime         	4.47
grin          	6.00
grind         	5.12
gripe         	4.67
groceries     	6.23
groom         	5.90
gross         	4.36
ground        	5.14
grove         	5.23
grovel        	4.00
growl         	5.52
guaranteed    	6.39
guillotine    	4.64
guilt         	2.96
guilty        	3.09
guitar        	5.29
gulf          	5.48
gun           	3.53
guzzle        	4.77
gym           	5.89
gymnast       	5.31
habit         	4.30
hair          	5.41
hairdryer     	5.57
hairpin       	5.05
ham           	4.96
hamburger     	5.32
hammer        	4.75
hand          	5.35
handicap      	4.00
handicapped   	3.40
hands         	5.74
handsome      	5.19
hang          	4.33
haphazard     	4.29
happiness     	6.70
happy         	6.63
harass        	3.93
harassment    	3.16
hard          	5.59
hardship      	4.22
harp          	4.86
harsh         	4.83
harvest       	5.76
haste         	4.19
hasten        	4.67
hat           	5.39
hate          	5.05
hatred        	4.30
haunt         	3.72
haven         	5.37
hawk          	5.50
hay           	5.37
head          	6.03
headache      	3.60
headlight     	4.88
heal          	5.79
health        	5.83
heart         	5.49
heat          	4.17
heaven        	6.15
heavy         	4.10
heir          	5.78
helium        	4.85
hell          	3.24
helpless      	2.27
hen           	5.10
herbal        	5.29
herd          	4.73
hero          	5.90
heroin        	4.80
herring       	5.20
hide          	3.40
high          	5.38
highway       	5.66
hiker         	4.68
hill          	5.00
hinder        	4.21
hippotamus    	4.93
hire          	4.80
history       	4.83
hit           	4.88
hitch         	5.00
hive          	4.21
hobby         	7.24
hockey        	5.18
holiday       	6.30
holy          	4.68
home          	5.90
homeless      	3.31
honest        	6.24
honesty       	6.88
honey         	5.44
honor         	6.70
hooker        	4.73
hope          	5.52
hopeful       	5.41
horrible      	3.04
horror        	4.63
horse         	4.67
hose          	5.36
hospital      	4.69
hostage       	2.83
hostile       	4.85
hotel         	5.12
hour          	4.25
house         	6.08
howl          	4.43
hub           	5.07
hug           	5.79
huge          	5.68
humane        	5.70
humble        	4.76
humiliate     	2.60
humiliation   	2.20
humor         	6.08
hunger        	3.93
hungry        	4.68
hunter        	5.70
hurl          	4.36
hurricane     	3.07
hurt          	3.33
hydrant       	5.53
hymn          	5.30
hysterical    	4.18
ice           	5.04
icebox        	5.05
idea          	6.26
identity      	6.40
idiot         	3.18
idol          	5.37
ignite        	5.87
ignorance     	4.41
ignore        	3.56
illness       	3.21
imagine       	7.07
immature      	4.85
immoral       	4.66
impair        	4.09
impart        	5.45
impatient     	4.23
impede        	3.90
impose        	4.45
impotent      	3.43
impressed     	5.51
improve       	6.08
incentive     	5.93
incubator     	4.17
indict        	4.36
indifferent   	4.84
industry      	4.91
infant        	5.67
infatuated    	4.77
infatuation   	4.90
infect        	3.42
infection     	3.61
inferior      	2.78
infest        	3.62
inform        	5.26
ingest        	5.03
inhabitant    	5.37
inject        	3.89
injection     	3.48
injure        	3.86
injury        	3.57
ink           	4.61
innocence     	5.75
innocent      	5.28
insane        	4.12
insect        	4.56
insecure      	2.33
insist        	4.93
insolent      	4.50
inspire       	6.34
inspired      	6.67
instrument    	5.71
insult        	3.62
intellect     	6.30
intelligence  	6.25
intent        	4.96
intercourse   	6.40
interest      	5.88
interested    	5.95
intimate      	5.86
intoxicated   	4.28
intruder      	4.00
invade        	4.25
invader       	4.00
invent        	6.47
invest        	5.88
iron          	5.10
irony         	4.83
irritate      	5.03
irritated     	4.37
island        	6.21
isolation     	2.60
issue         	4.63
item          	5.26
ivy           	4.67
jaguar        	4.79
jail          	3.81
jar           	5.75
jealous       	3.72
jealousy      	3.80
jeans         	5.89
jelly         	4.53
jellyfish     	4.29
jeopardy      	4.93
jerk          	4.64
jet           	4.89
jewel         	5.59
job           	5.70
joke          	6.15
jolly         	6.39
journal       	5.26
joy           	6.28
joyful        	6.60
judge         	3.67
judgment      	4.38
jug           	5.05
jugs          	5.00
juice         	5.66
jumble        	4.30
jungle        	4.81
justice       	6.47
keg           	5.33
kerchief      	5.25
kerosene      	4.63
ketchup       	5.29
kettle        	5.00
key           	4.98
kick          	5.50
kid           	6.03
kidnap        	3.08
kidney        	4.22
kids          	5.07
killer        	4.54
kind          	5.95
kindness      	5.67
king          	7.38
kiss          	6.93
kitten        	6.86
knee          	5.20
